Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Multiple,Fréquence=ponctuel,Du [date]=2025-09-02,AU [date]=2025-09-06,Date de génération=2025-11-14,Durée d’une génération=14:16:29
"Type de dossier","Identificateur externe de la division des transactions","Code de type de différend","Catégorie","Code financier non-financier","Nombre","Montant de la devise de présentation","Code de devise de la présentation","Montant en devise de règlement","Code de devise de règlement"
"Dispute Summary","424018","CB","OPAACCEPT","FIN","-6","-435.52000000","USD","-435.52000000","USD"
"Dispute Summary","424018","CB","OPADENY","NON","34","3548.98000000","USD","3548.98000000","USD"
"Dispute Summary","424018","CB","OPAREQ","NON","-1","-67.95000000","USD","-67.95000000","USD"
"Dispute Summary","424018","CB","RECD","FIN","129","14030.82000000","USD","14030.82000000","USD"
"Dispute Summary","424018","CB","RECRS","NON","16","2697.00000000","USD","2697.00000000","USD"
"Dispute Summary","424018","CB","REPR","FIN","-17","-2851.13000000","USD","-2851.13000000","USD"
"Dispute Summary","424018","CB","RTM","NON","-133","-14816.59000000","USD","-14816.59000000","USD"
"Type de dossier","Identificateur externe de la division des transactions","Numéro de séquence de la transaction en différend","Code de type de différend","Catégorie","Montant de la devise de présentation du différend de l’émetteur","Montant en devise de présentation de l’action actuelle","Code de devise de la présentation","Numéro de commande de commerçant","Numéro de compte","Nom du consommateur","Code du mode de paiement","Code de raison du différend de la marque de paiement","Texte de raison du différend de la marque de paiement","Classification de la catégorie de raison ECP","Texte de classification de la catégorie de raison ECP","Date de transaction","Date de début de différend","Date d’activité","Date d’échéance de différend","Code d’utilisation de différend","Méthode d’autorisation du titulaire de compte","Texte de la méthode d’autorisation du titulaire de compte","Numéro de référence de l’acquéreur","Montant de la devise de règlement du différend de l’émetteur","Montant en devise de règlement de l’action actuelle","Code de devise de règlement","Date d’autorisation","Code d’action","Indicateur de crédit débit du titulaire de la carte","Numéro d’ajustement","Numéro de billet","Code de l’indicateur d’état","Code de méthode du jeton numérique","Indicateur de rétrofacturations groupées potentielles"
"DisputeDetails","424018","787896738","CB","RTM","-81.00000000","-81.00000000","USD","CMD48LP7EPAYR01","482915XXXXXX5369","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-20","2025-08-31","2025-09-04","2025-09-08","9","","","24692165232104600000000","-81.00000000","-81.00000000","USD","2025-08-20 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787896842","CB","RTM","-67.01000000","-67.01000000","USD","BLDQ8LN7EPAYQ01","414720XXXXXX0784","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-19","2025-08-31","2025-09-04","2025-09-08","9","","","24692165231103700000000","-67.01000000","-67.01000000","USD","2025-08-19 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","787897464","CB","RTM","-253.90000000","-253.90000000","USD","4KNQ8KR7EPAYO01","400688XXXXXX3729","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-22","2025-08-31","2025-09-04","2025-09-08","9","","","24692165203101000000000","-253.90000000","-253.90000000","USD","2025-07-22 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787899334","CB","RTM","-198.92000000","-198.92000000","USD","JKP48KS7EPAYP02","446542XXXXXX2090","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-23","2025-08-31","2025-09-04","2025-09-08","9","","","24692165204102000000000","-198.92000000","-198.92000000","USD","2025-07-23 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","787901146","CB","RTM","-323.89000000","-323.89000000","USD","2BL48K17EPAYS02","420590XXXXXX1011","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-01","2025-08-31","2025-09-04","2025-09-08","9","","","24692165182100700000000","-323.89000000","-323.89000000","USD","2025-06-30 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787901152","CB","RTM","-323.89000000","-323.89000000","USD","6ZRH8J17EPAYN02","420590XXXXXX1011","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-05-31","2025-08-31","2025-09-04","2025-09-08","9","","","24692165151105400000000","-323.89000000","-323.89000000","USD","2025-05-30 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787901156","CB","RTM","-323.89000000","-323.89000000","USD","PL8T8L07EPAYW03","420590XXXXXX1011","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-31","2025-08-31","2025-09-04","2025-09-08","9","","","24692165212109100000000","-323.89000000","-323.89000000","USD","2025-07-30 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787902978","CB","RTM","-50.00000000","-50.00000000","USD","0CNR8LV7EPAYW03","442845XXXXXX0499","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-25","2025-08-31","2025-09-04","2025-09-08","9","","","24692165237109200000000","-50.00000000","-50.00000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787904379","CB","RTM","-80.25000000","-80.25000000","USD","WV1T8KR7EPAYO04","414470XXXXXX6372","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-23","2025-08-31","2025-09-04","2025-09-08","9","","","24692165204101900000000","-80.25000000","-80.25000000","USD","2025-07-22 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787904493","CB","RTM","-80.25000000","-80.25000000","USD","7VSH8LS7EPAYU01","414470XXXXXX6372","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-23","2025-08-31","2025-09-04","2025-09-08","9","","","24692165235107400000000","-80.25000000","-80.25000000","USD","2025-08-23 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787907701","CB","RTM","-81.00000000","-81.00000000","USD","KRFW8HC7EPAYS01","465098XXXXXX3393","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-05-10","2025-08-31","2025-09-04","2025-09-08","9","","","24692165130106500000000","-81.00000000","-81.00000000","USD","2025-05-09 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787907760","CB","RTM","-86.00000000","-86.00000000","USD","77Y28L97EPAYF01","465098XXXXXX3393","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-08","2025-08-31","2025-09-04","2025-09-08","9","","","24692165220103700000000","-86.00000000","-86.00000000","USD","2025-08-08 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787908030","CB","RTM","-86.00000000","-86.00000000","USD","7Q7H8JB7EPAYW02","465098XXXXXX3393","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-06-09","2025-08-31","2025-09-04","2025-09-08","9","","","24692165160103800000000","-86.00000000","-86.00000000","USD","2025-06-08 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787908092","CB","RTM","-86.00000000","-86.00000000","USD","X5JX8KC7EPAYC01","465098XXXXXX3393","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-07-11","2025-08-31","2025-09-04","2025-09-08","9","","","24692165192100000000000","-86.00000000","-86.00000000","USD","2025-07-10 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787910150","CB","RTM","-160.54000000","-160.54000000","USD","N74R8LF7EPAYJ01","435779XXXXXX2232","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-12","2025-08-31","2025-09-04","2025-09-08","9","","","24692165224107300000000","-160.54000000","-160.54000000","USD","2025-08-12 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787911346","CB","RTM","-164.00000000","-164.00000000","USD","4X598LW7EPAYX02","475666XXXXXX7072","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-26","2025-08-31","2025-09-04","2025-09-08","9","","","24692165238100100000000","-164.00000000","-164.00000000","USD","2025-08-26 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787911424","CB","RTM","-65.36000000","-65.36000000","USD","7DK18LW7EPAYX02","475666XXXXXX1204","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-26","2025-08-31","2025-09-04","2025-09-08","9","","","24692165238100100000000","-65.36000000","-65.36000000","USD","2025-08-26 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787915792","CB","RTM","-65.63000000","-65.63000000","USD","847C8LW7EPAYX02","475666XXXXXX0351","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-26","2025-08-31","2025-09-04","2025-09-08","9","","","24692165238100100000000","-65.63000000","-65.63000000","USD","2025-08-26 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787915871","CB","RTM","-385.09000000","-385.09000000","USD","M56R8JJ7EPAYC01","423763XXXXXX2862","","VI","13.7","CRÉDIT NON TRAITÉ","","","2025-06-15","2025-08-31","2025-09-04","2025-09-08","9","","","24692165166109300000000","-385.09000000","-385.09000000","USD","2025-06-14 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787916013","CB","RTM","-165.31000000","-165.31000000","USD","8QSN8LD7EPAYI02","413689XXXXXX8503","","VI","13.7","CRÉDIT NON TRAITÉ","","","2025-08-12","2025-08-31","2025-09-04","2025-09-08","9","","","24692165224106600000000","-165.31000000","-165.31000000","USD","2025-08-11 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787918619","CB","RTM","-160.50000000","-160.50000000","USD","XFTD8LD7EPAYI31","433187XXXXXX2579","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-12","2025-08-31","2025-09-04","2025-09-08","9","","","24692165224107300000000","-160.50000000","-160.50000000","USD","2025-08-12 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787968795","CB","RTM","273.99000000","273.99000000","USD","FYYL8J47EPAYQ03","535008XXXXXX5712","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-06-02","2025-06-02","2025-09-04","2025-07-11","","","","55432865153200100000000","273.99000000","273.99000000","USD","2025-06-02 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788146963","CB","RTM","-225.00000000","-225.00000000","USD","YDP48L97EPAYF03","481436XXXXXX3563","","CR","13.5","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-08","2025-09-01","2025-09-04","2025-09-09","9","","","24510735220103700000000","-225.00000000","-225.00000000","USD","2025-08-08 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788147313","CB","RTM","-439.37000000","-439.37000000","USD","3GT18HG7EPAYV01","429445XXXXXX9970","","CR","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-05-12","2025-09-01","2025-09-04","2025-09-09","9","","","24510735132109100000000","-439.37000000","-439.37000000","USD","2025-05-12 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788147314","CB","RTM","-457.09000000","-457.09000000","USD","B1CR8JD7EPAYY01","429445XXXXXX9970","","CR","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-06-10","2025-09-01","2025-09-04","2025-09-09","9","","","24510735161105300000000","-457.09000000","-457.09000000","USD","2025-06-10 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788147316","CB","RTM","-441.12000000","-441.12000000","USD","8LYN8KF7EPAYE02","429445XXXXXX9970","","CR","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-07-12","2025-09-01","2025-09-04","2025-09-09","9","","","24510735193101500000000","-441.12000000","-441.12000000","USD","2025-07-12 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788147381","CB","RTM","-81.06000000","-81.06000000","USD","NLTF8LW7EPAYX03","491793XXXXXX9079","","CR","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-27","2025-09-01","2025-09-04","2025-09-09","9","","","24510735239100900000000","-81.06000000","-81.06000000","USD","2025-08-26 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788147546","CB","RTM","-40.19000000","-40.19000000","USD","JQNL8LN7EPAYQ02","440368XXXXXX7946","","CR","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-19","2025-09-01","2025-09-04","2025-09-09","9","","","24510735231103600000000","-40.19000000","-40.19000000","USD","2025-08-19 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788147547","CB","RTM","-65.74000000","-65.74000000","USD","H6ND8LN7EPAYQ02","440368XXXXXX7946","","CR","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-19","2025-09-01","2025-09-04","2025-09-09","9","","","24510735231103600000000","-65.74000000","-65.74000000","USD","2025-08-19 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788147799","CB","RTM","-90.86000000","-90.86000000","USD","08ZZ8LX7EPAYY01","472955XXXXXX4269","","CR","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-27","2025-09-01","2025-09-04","2025-09-09","9","","","24510735239100900000000","-90.86000000","-90.86000000","USD","2025-08-27 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788148129","CB","RTM","-45.36000000","-45.36000000","USD","36F08LC7EPAYH02","464250XXXXXX4372","","CR","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-10","2025-09-01","2025-09-04","2025-09-09","9","","","24510735222105500000000","-45.36000000","-45.36000000","USD","2025-08-10 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788148473","CB","RTM","-47.22000000","-47.22000000","USD","LW6J8KH7EPAYG01","442742XXXXXX3656","","CR","13.1","SERVICES NON RENDUS OU MARCHANDISE NON REÇUE","","","2025-07-14","2025-09-01","2025-09-04","2025-09-09","9","","","24510735195103400000000","-47.22000000","-47.22000000","USD","2025-07-14 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","788148475","CB","RTM","-47.22000000","-47.22000000","USD","BV3Q8LG7EPAYK02","442742XXXXXX3656","","CR","13.1","SERVICES NON RENDUS OU MARCHANDISE NON REÇUE","","","2025-08-13","2025-09-01","2025-09-04","2025-09-09","9","","","24510735225108100000000","-47.22000000","-47.22000000","USD","2025-08-13 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","788148479","CB","RTM","-47.22000000","-47.22000000","USD","1GV88JJ7EPAYC62","442742XXXXXX3656","","CR","13.1","SERVICES NON RENDUS OU MARCHANDISE NON REÇUE","","","2025-06-19","2025-09-01","2025-09-04","2025-09-09","9","","","24510735170100500000000","-47.22000000","-47.22000000","USD","2025-06-19 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","788148536","CB","RTM","-55.51000000","-55.51000000","USD","GKM78JF7EPAYZ21","439872XXXXXX5810","","CR","13.1","SERVICES NON RENDUS OU MARCHANDISE NON REÇUE","","","2025-06-11","2025-09-01","2025-09-04","2025-09-09","9","","","24510735162106200000000","-55.51000000","-55.51000000","USD","2025-06-11 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788148979","CB","RTM","47.22000000","47.22000000","USD","BV3Q8LG7EPAYK02","442742XXXXXX3656","","CR","RV","CONTRE-PASSATION DE LA RÉTROFACTURATION","","","2025-08-13","2025-09-01","2025-09-04","","9","","","24510735225108100000000","47.22000000","47.22000000","USD","2025-08-13 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","788150268","CB","RTM","-163.40000000","-163.40000000","USD","TJ978LL7EPAYN04","409573XXXXXX8442","","CR","13.1","SERVICES NON RENDUS OU MARCHANDISE NON REÇUE","","","2025-08-17","2025-09-01","2025-09-04","2025-09-09","9","","","24510735229101900000000","-163.40000000","-163.40000000","USD","2025-08-17 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788151314","CB","RTM","-100.37000000","-100.37000000","USD","TQP98LX7EPAYY21","439466XXXXXX4419","","CR","13.7","CRÉDIT NON TRAITÉ","","","2025-08-27","2025-09-01","2025-09-04","2025-09-09","9","","","24510735239100900000000","-100.37000000","-100.37000000","USD","2025-08-27 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788151448","CB","RTM","-65.63000000","-65.63000000","USD","HT1L8L37EPAYZ03","433279XXXXXX0226","","CR","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-02","2025-09-01","2025-09-04","2025-09-09","9","","","24510735214101100000000","-65.63000000","-65.63000000","USD","2025-08-02 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788225789","CB","RTM","-90.27000000","-90.27000000","USD","CC5T8K07EPAYR01","515491XXXXXX2922","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-06-29","2025-09-03","2025-09-04","","","","","55432865180209400000000","-90.27000000","-90.27000000","USD","2025-06-29 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788225849","CB","RTM","-90.35000000","-90.35000000","USD","NBNR8JM7EPAYF03","518047XXXXXX2969","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-06-17","2025-09-03","2025-09-04","","","","","55432865168205200000000","-90.35000000","-90.35000000","USD","2025-06-17 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788225870","CB","RTM","-191.60000000","-191.60000000","USD","JYV08LN7EPAYQ02","518047XXXXXX2969","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-08-19","2025-09-03","2025-09-04","","","","","55432865231207200000000","-191.60000000","-191.60000000","USD","2025-08-19 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788235354","CB","RTM","-193.17000000","-193.17000000","USD","ZYCJ8LT7EPAYV01","554539XXXXXX0929","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-08-24","2025-09-03","2025-09-04","","","","","55432865236209000000000","-193.17000000","-193.17000000","USD","2025-08-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788235412","CB","RTM","-198.98000000","-198.98000000","USD","8CDX8HW7EPAYI03","515488XXXXXX7560","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-05-25","2025-09-03","2025-09-04","","","","","55432865145207400000000","-198.98000000","-198.98000000","USD","2025-05-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788235465","CB","RTM","-55.00000000","-55.00000000","USD","7GQ48LT7EPAYV01","543245XXXXXX3089","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-08-24","2025-09-03","2025-09-04","","","","","55432865236209000000000","-55.00000000","-55.00000000","USD","2025-08-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788235479","CB","RTM","-55.35000000","-55.35000000","USD","T0GR8K57EPAYW01","526255XXXXXX9304","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-07-04","2025-09-03","2025-09-04","","","","","55432865185201200000000","-55.35000000","-55.35000000","USD","2025-07-04 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788235516","CB","RTM","-97.96000000","-97.96000000","USD","7QLC8KX7EPAYZ0D","515491XXXXXX2922","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-07-27","2025-09-03","2025-09-04","","","","","55432865208209200000000","-97.96000000","-97.96000000","USD","2025-07-27 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788235517","CB","RTM","-90.35000000","-90.35000000","USD","67M48LL7EPAYO02","518047XXXXXX2969","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-08-17","2025-09-03","2025-09-04","","","","","55432865229206600000000","-90.35000000","-90.35000000","USD","2025-08-17 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788235666","CB","RTM","-70.24000000","-70.24000000","USD","Y6FD8LC7EPAYH01","521400XXXXXX8842","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-08-10","2025-09-03","2025-09-04","","","","","55432865222204100000000","-70.24000000","-70.24000000","USD","2025-08-10 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788235725","CB","RTM","-65.15000000","-65.15000000","USD","55TW8KG7EPAYF03","532800XXXXXX2239","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-07-13","2025-09-03","2025-09-04","","","","","55432865194204400000000","-65.15000000","-65.15000000","USD","2025-07-13 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788235803","CB","RTM","-70.24000000","-70.24000000","USD","6YXN8HF7EPAYU01","521400XXXXXX8842","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-05-11","2025-09-03","2025-09-04","","","","","55432865131202700000000","-70.24000000","-70.24000000","USD","2025-05-11 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788235861","CB","RTM","-90.78000000","-90.78000000","USD","SMYC8LL7EPAYN54","517805XXXXXX7776","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-08-20","2025-09-03","2025-09-04","","","","","55432865232207600000000","-90.78000000","-90.78000000","USD","2025-08-20 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","788235875","CB","RTM","-70.24000000","-70.24000000","USD","1GSZ8JF7EPAYZ03","521400XXXXXX8842","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-06-11","2025-09-03","2025-09-04","","","","","55432865162203200000000","-70.24000000","-70.24000000","USD","2025-06-11 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788235942","CB","RTM","-70.24000000","-70.24000000","USD","DHD48KD7EPAYD03","521400XXXXXX8842","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-07-11","2025-09-03","2025-09-04","","","","","55432865192203700000000","-70.24000000","-70.24000000","USD","2025-07-11 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788235964","CB","RTM","-90.27000000","-90.27000000","USD","NTSC8HY7EPAYK01","515491XXXXXX2922","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-05-27","2025-09-03","2025-09-04","","","","","55432865147208100000000","-90.27000000","-90.27000000","USD","2025-05-27 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788236023","CB","RTM","-90.78000000","-90.78000000","USD","6FN78HN7EPAYB01","518047XXXXXX2969","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-05-18","2025-09-03","2025-09-04","","","","","55432865138205000000000","-90.78000000","-90.78000000","USD","2025-05-18 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788236221","CB","RTM","-90.35000000","-90.35000000","USD","SS668HL7EPAYZ01","518047XXXXXX2969","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-05-16","2025-09-03","2025-09-04","","","","","55432865136204400000000","-90.35000000","-90.35000000","USD","2025-05-16 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788236232","CB","RTM","-90.78000000","-90.78000000","USD","DV9H8JQ7EPAYI02","518047XXXXXX2969","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-06-21","2025-09-03","2025-09-04","","","","","55432865172206600000000","-90.78000000","-90.78000000","USD","2025-06-20 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788236608","CB","RTM","-65.26000000","-65.26000000","USD","Z10J8KY7EPAYU01","527482XXXXXX2931","","MC","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-07-28","2025-09-03","2025-09-04","","","","","55432865209209600000000","-65.26000000","-65.26000000","USD","2025-07-28 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","788470205","CB","RTM","-231.53000000","-231.53000000","USD","512T8KG7EPAYF43","435786XXXXXX1834","","CR","98","RÉTROFACTURATION LIÉE À LA CONFORMITÉ","","","2025-07-16","2025-09-04","2025-09-04","","","","","24510735197105200000000","-231.53000000","-231.53000000","USD","2025-07-16 00:00:00.000","","","","","","3",""
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
