Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Multiple,Fréquence=ponctuel,Du [date]=2025-10-23,AU [date]=2025-10-30,Date de génération=2025-11-10,Durée d’une génération=15:13:17
"Type de dossier","Code de devise de la présentation","Code de devise de règlement","Code du mode de paiement","Code de qualification d’interchange","Texte de qualification d’interchange","Taux des frais","Montant des frais de service","Nombre de ventes","Pourcentage de nombre","Montant des ventes","Pourcentage de montant"
"Résumé de la qualification à l’interchange","USD","USD","VI","V105","Visa Non-Qualified Consumer Credit","0.03150000","0.100000000","189","0.03780756151","-10070.15000000","0.08986995912"
"Résumé de la qualification à l’interchange","USD","USD","VI","V231","Visa Business Tier 1 - Product 1 - CNP","0.02650000","0.100000000","570","0.1140228046","-15444.74000000","0.1378349034"
"Résumé de la qualification à l’interchange","USD","USD","VI","V234","Visa Corporate Card - Card Not Present","0.02700000","0.100000000","177","0.03540708142","-4869.73000000","0.04345937608"
"Résumé de la qualification à l’interchange","USD","USD","VI","V237","Visa Purchasing Card - Card Not Present","0.02700000","0.100000000","23","0.004600920184","-307.36000000","0.002743000912"
"Résumé de la qualification à l’interchange","USD","USD","VI","V338","Visa Debit & Prepaid Regulated","0.00050000","0.220000000","400","0.0800160032","-11510.65000000","0.1027255448"
"Résumé de la qualification à l’interchange","ARS","USD","VI","V987","Visa Interregional Non-Premium Card Not Present","0.01600000","0.000000000","420","0.08401680336","-8.22000000","7.335849655e-05"
"Résumé de la qualification à l’interchange","CLP","USD","VI","V987","Visa Interregional Non-Premium Card Not Present","0.01600000","0.000000000","418","0.08361672334","-1331.26000000","0.01188068517"
"Résumé de la qualification à l’interchange","COP","USD","VI","V987","Visa Interregional Non-Premium Card Not Present","0.01600000","0.000000000","418","0.08361672334","4.47000000","-3.989202914e-05"
"Résumé de la qualification à l’interchange","USD","USD","VI","V987","Visa Interregional Non-Premium Card Not Present","0.01600000","0.000000000","12","0.002400480096","-108.24000000","0.0009659761151"
"Résumé de la qualification à l’interchange","MXN","USD","VI","V989","Visa Interregional Business Card Not Present","0.02000000","0.000000000","480","0.09601920384","-786.75000000","0.007021264861"
"Résumé de la qualification à l’interchange","PEN","USD","VI","V989","Visa Interregional Business Card Not Present","0.02000000","0.000000000","432","0.08641728346","-15079.90000000","0.1345789285"
"Résumé de la qualification à l’interchange","USD","USD","VI","V989","Visa Interregional Business Card Not Present","0.02000000","0.000000000","34","0.006801360272","-3585.95000000","0.03200242101"
"Résumé de la qualification à l’interchange","USD","USD","VI","V991","Visa Interregional Corporate Card Not Present","0.02000000","0.000000000","29","0.005801160232","-356.24000000","0.003179225159"
"Résumé de la qualification à l’interchange","USD","USD","VI","VC1V","Visa Global B2B Virtual CommercialChoice Travel-Prog 19","0.00000000","0.000000000","2","0.000400080016","40.00000000","-0.0003569756523"
"Résumé de la qualification à l’interchange","USD","USD","VI","VCEB","Visa CPS E-Commerce Basic","0.01800000","0.100000000","1100","0.2200440088","-37998.40000000","0.3391125907"
"Résumé de la qualification à l’interchange","USD","USD","VI","VPDM","Visa CPS Card Not Present","0.01800000","0.100000000","295","0.05901180236","-10639.34000000","0.09494963341"
"Résumé de la qualification à l’interchange","USD","USD","MC","MCSF","MasterCard Consumer Credit Full UCAF","0.01950000","0.100000000","14","0.00272851296","-1400.00000000","0.008526125266"
"Résumé de la qualification à l’interchange","ARS","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","450","0.0877022023","-8.70000000","5.298377844e-05"
"Résumé de la qualification à l’interchange","COP","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","447","0.08711752095","4.63000000","-2.819711427e-05"
"Résumé de la qualification à l’interchange","MXN","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","569","0.1108945625","-943.26000000","0.005744537799"
"Résumé de la qualification à l’interchange","PEN","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","22","0.004287663224","-576.22000000","0.003509231358"
"Résumé de la qualification à l’interchange","USD","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","6","0.001169362697","-18.12000000","0.0001103524213"
"Résumé de la qualification à l’interchange","USD","USD","MC","MHB4","MC Interregional Consumer Rate 3 Card Present Super Premium","0.02030000","0.000000000","198","0.03858896901","-56897.56000000","0.3465112313"
"Résumé de la qualification à l’interchange","USD","USD","MC","MIP","MasterCard International Commercial Purchasing","0.02000000","0.000000000","352","0.06860261158","-9344.79000000","0.05691060723"
"Résumé de la qualification à l’interchange","CLP","USD","MC","MIPU","MasterCard Interregional Commercial Premium Standard","0.02000000","0.000000000","449","0.08750730852","-1415.64000000","0.008621374265"
"Résumé de la qualification à l’interchange","USD","USD","MC","MIPU","MasterCard Interregional Commercial Premium Standard","0.02000000","0.000000000","17","0.003313194309","-170.00000000","0.001035315211"
"Résumé de la qualification à l’interchange","PEN","USD","MC","MM1","MasterCard Merit 1","0.01950000","0.100000000","326","0.06353537322","-13073.50000000","0.07961878476"
"Résumé de la qualification à l’interchange","USD","USD","MC","MM1","MasterCard Merit 1","0.01950000","0.100000000","1210","0.2358214773","-37151.38000000","0.2262552283"
"Résumé de la qualification à l’interchange","USD","USD","MC","MM1D","MasterCard Merit 1 Debit","0.01650000","0.150000000","715","0.1393490548","-28520.00000000","0.1736893518"
"Résumé de la qualification à l’interchange","PEN","USD","MC","MSI","MasterCard Service Industries","0.01150000","0.050000000","60","0.01169362697","-3733.80000000","0.02273917608"
"Résumé de la qualification à l’interchange","USD","USD","MC","MSI","MasterCard Service Industries","0.01150000","0.050000000","187","0.0364451374","-10438.17000000","0.06356938926"
"Résumé de la qualification à l’interchange","USD","USD","MC","MStd","MasterCard Standard","0.03150000","0.100000000","2","0.0003897875658","-200.00000000","0.001218017895"
"Résumé de la qualification à l’interchange","PEN","USD","MC","MTKV","MC Small Ticket Card Not Present Core","0.01950000","0.020000000","54","0.01052426428","-143.05000000","0.0008711872995"
"Résumé de la qualification à l’interchange","USD","USD","MC","MTKV","MC Small Ticket Card Not Present Core","0.01950000","0.020000000","53","0.01032937049","-171.64000000","0.001045302958"
"Résumé de la qualification à l’interchange","USD","USD","JC","D462","Discover Prime Submission Level E-commerce - Premium","0.02050000","0.100000000","235","0.9751037344","-7026.20000000","0.9940410168"
"Résumé de la qualification à l’interchange","USD","USD","JC","DPRP","Discover Prime Submission Level Recurring Payments - Premium","0.01450000","0.050000000","6","0.02489626556","-42.12000000","0.005958983181"
"Résumé de la qualification à l’interchange","USD","USD","DI","D460","Discover Prime Submission Level E-commerce - Rewards","0.02030000","0.100000000","44","0.1848739496","-792.00000000","0.1193378557"
"Résumé de la qualification à l’interchange","USD","USD","DI","D463","Discover Prime Submission Level E-commerce - Core","0.01910000","0.100000000","188","0.7899159664","-5814.50000000","0.8761236895"
"Résumé de la qualification à l’interchange","USD","USD","DI","DCRP","Discover Prime Submission Level Recurring Payments - Rewards","0.01350000","0.050000000","6","0.02521008403","-30.12000000","0.004538454816"
"Résumé de la qualification à l’interchange","USD","USD","DD","D811","Discover International Commercial","0.01900000","0.100000000","233","0.9748953975","-6393.70000000","0.9897644207"
"Résumé de la qualification à l’interchange","USD","USD","DD","DCSL","Discover Commercial Electronic Program","0.02450000","0.150000000","6","0.02510460251","-66.12000000","0.01023557932"
"Type de dossier","Identificateur de l’entité","Code de devise de la présentation","Code de devise de règlement","Code du mode de paiement","Numéro de commande de commerçant","Code de qualification d’interchange","Code de la raison de déclassement","Texte de la raison de déclassement","Numéro de compte","Date de dépôt","Montant","Numéro de référence de l’acquéreur","Type d’utilisation de la carte"
"Interchange Qualification Details","425263","COP","USD","VI","w7VBiQOPhBU0Ev2YzD4B6n","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891220951","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.00000000","24692165297100892156765","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.02000000","24692165296100891220977","1"
"Interchange Qualification Details","425263","COP","USD","VI","wfwQUVUFSzehucKeYEP5CT","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891992534","1"
"Interchange Qualification Details","425263","COP","USD","VI","Tbk6NX8aR9y11droG91QsS","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892825740","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.00000000","24692165300100895351624","1"
"Interchange Qualification Details","425263","COP","USD","VI","BJE2Otpz5mRe6we5YhPoEX","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892156781","1"
"Interchange Qualification Details","425263","COP","USD","VI","BokoFVhwT64jKqQM6vTiFn","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-29","0.01000000","24692165302100896497754","1"
"Interchange Qualification Details","425263","COP","USD","VI","3OCLnWfPR77AiNjEP1VBBN","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100894682607","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100894613420","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100894613354","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.00000000","24692165297100892156773","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-28","0.01000000","24692165301100895681334","1"
"Interchange Qualification Details","425263","COP","USD","VI","FLyh87c2krnjWGFdZlnitI","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891992609","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891201134","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-28","0.01000000","24692165301100895613733","1"
"Interchange Qualification Details","425263","COP","USD","VI","fZ2cRwUGRDSjC1009dvX5U","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891201027","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.02000000","24692165300100895351681","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.02000000","24692165300100894613412","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892156732","1"
"Interchange Qualification Details","425263","COP","USD","VI","TADs3BRqEYpxwhRqSmfxRx","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891220936","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100895366911","1"
"Interchange Qualification Details","425263","COP","USD","VI","yjglFg9SL65xgPW9nqm78T","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891992559","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-26","0.01000000","24692165299100894490947","1"
"Interchange Qualification Details","425263","COP","USD","VI","o7tYYWAKRMVOhqXRpP1fNe","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100894682565","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-26","0.02000000","24692165299100894498643","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891201076","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100894682532","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.02000000","24692165296100891221140","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892106729","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-29","0.00000000","24692165302100896497812","1"
"Interchange Qualification Details","425263","COP","USD","VI","cp6DzSrpBhG5EgIwBmJntb","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892156989","1"
"Interchange Qualification Details","425263","COP","USD","VI","PD6rTh31LALRd98LSMW16Q","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891221066","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.02000000","24692165296100891998549","1"
"Interchange Qualification Details","425263","COP","USD","VI","8fKBEv3COVcpziVykRc69x","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-28","0.01000000","24692165301100895613766","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-26","0.00000000","24692165299100894490996","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.00000000","24692165300100894613339","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.02000000","24692165297100892825807","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-29","0.01000000","24692165302100896497820","1"
"Interchange Qualification Details","425263","COP","USD","VI","5rZmcfGSkcvadpkkj1eqqu","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-28","0.01000000","24692165301100895613634","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-28","0.02000000","24692165301100895681458","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100895351715","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-26","0.00000000","24692165299100894498577","1"
"Interchange Qualification Details","425263","COP","USD","VI","VrXWF9ZlClaLC3qo6fw4LJ","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891998564","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891998556","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.02000000","24692165297100892106711","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100894613453","1"
"Interchange Qualification Details","425263","COP","USD","VI","fhVvjYUOWlJpT1Cwq9Uzgl","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892106570","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.00000000","24692165296100891992526","1"
"Interchange Qualification Details","425263","COP","USD","VI","uNNOJMhogbxEZksQrm2ED1","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892825898","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.00000000","24692165300100894613347","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.00000000","24692165296100891201175","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.02000000","24692165296100891992765","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100894682417","1"
"Interchange Qualification Details","425263","COP","USD","VI","WCvMkUhL3RLhEzMjssJNGP","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100894682474","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.00000000","24692165300100894682490","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.00000000","24692165297100892156922","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891200961","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.02000000","24692165297100892156906","1"
"Interchange Qualification Details","425263","COP","USD","VI","gqMTgnONyrDPEeDLrpF5r7","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-28","0.01000000","24692165301100895681367","1"
"Interchange Qualification Details","425263","COP","USD","VI","vJyVLrlnGjuiVj9ngUxyFT","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891992732","1"
"Interchange Qualification Details","425263","COP","USD","VI","nqUtlfT5Wo4NzoUfZ4Du6x","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892825849","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892156872","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-29","0.01000000","24692165302100896497879","1"
"Interchange Qualification Details","425263","COP","USD","VI","RFNbsObMum9CZmyelemaa7","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-28","0.01000000","24692165301100895681425","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892106547","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-28","0.01000000","24692165301100895681391","1"
"Interchange Qualification Details","425263","COP","USD","VI","GKK0BC0fHSjumxi4LCVMtS","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892106588","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.02000000","24692165300100894682433","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.02000000","24692165297100892106687","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100894682425","1"
"Interchange Qualification Details","425263","COP","USD","VI","2Ri6FVdy4jSJIrsglQ3UXX","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-28","0.01000000","24692165301100895681557","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.00000000","24692165296100891221017","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892825856","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.02000000","24692165297100892156823","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.02000000","24692165300100894682540","1"
"Interchange Qualification Details","425263","COP","USD","VI","6DKcejhebUFdtwdErqPuGE","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892156963","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.02000000","24692165296100891998655","1"
"Interchange Qualification Details","425263","COP","USD","VI","hMZ9bXkQHdPpri26rC1W5f","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-29","0.01000000","24692165302100896497796","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-28","0.02000000","24692165301100895613824","1"
"Interchange Qualification Details","425263","COP","USD","VI","K7IKbiKWBMI0cHCW1Xk45y","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891992575","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.02000000","24692165296100891201100","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-28","0.01000000","24692165301100895613865","1"
"Interchange Qualification Details","425263","COP","USD","VI","lYFqEXBpLra8rX1szNw5j7","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892825989","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-29","0.02000000","24692165302100896497663","1"
"Interchange Qualification Details","425263","COP","USD","VI","8nMtGpNb019syETtwbJrRA","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892156807","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.02000000","24692165300100894613362","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-29","0.02000000","24692165302100896497622","1"
"Interchange Qualification Details","425263","COP","USD","VI","TjEDYe1SxhJzaoOfSU7ALH","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100895366846","1"
"Interchange Qualification Details","425263","COP","USD","VI","Fz5xKL5H7h0ttlw5HGwfIr","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891992567","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892825955","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.02000000","24692165300100895351756","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-26","0.01000000","24692165299100894494139","1"
"Interchange Qualification Details","425263","COP","USD","VI","IMx0fw1P7WCZx394Goe42B","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891998572","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891992641","1"
"Interchange Qualification Details","425263","COP","USD","VI","R5089d23HZTNmNADdpGx7U","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-23","0.01000000","24692165296100891220985","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-29","0.01000000","24692165302100896497721","1"
"Interchange Qualification Details","425263","COP","USD","VI","TNCxiiX2ZeCwfL9y1sb0Ib","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-24","0.01000000","24692165297100892106521","1"
"Interchange Qualification Details","425263","COP","USD","VI","w5ksli1K3AVfCBI56Nk3cs","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100895351640","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-28","0.00000000","24692165301100895681342","1"
"Interchange Qualification Details","425263","COP","USD","VI","KkQgei5VJJg94ofLkvXTEC","V987","175","Entièrement valide - interrégional","400489XXXXXX0093","2025-10-27","0.01000000","24692165300100894682458","1"
