Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Détailsdelasoumission,Fréquence=ponctuel,Du [date]=2025-10-23,AU [date]=2025-10-30,Date de génération=2025-11-10,Durée d’une génération=15:13:50
"Date d’activité","Code de type d’entité","Identificateur de l’entité","Numéro de commande de commerçant","Code du mode de paiement","Code de devise de la présentation","Code de devise de règlement","Taux de change","Numéro d’instruction de transfert de fonds","Montant de la transaction dans la devise de présentation","Montant de la transaction en devise de règlement","Montant du dépôt réglé","Frais d’évaluation et d’interchange","Ajustements de la retenue de l’impôt de réserve","Ajustements de la rétrofacturation","Frais d’escompte","Ajustements de retours ECP","Autres ajustements","Frais de traitement","Ajustements des réserves","Autres","Activité financière nette"
"2025-10-23","TD","424018","UqhEd7bAPQmLGoAiJZTgw1","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.10250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.12000000"
"2025-10-28","TD","424018","dOqaZL4eP8L2X9lxMhLn5o","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
"2025-10-23","TD","424018","ld9oG7WnCKh6ebWPz3g4nl","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.03520000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.20270000"
"2025-10-23","TD","424018","HJ9HfS6KUWFDsRFXZ0Wwyi","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04957500","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21707500"
"2025-10-23","TD","424018","bIdUMSy1luWTHr1r0aufR4","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.00750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.15750000"
"2025-10-29","TD","424018","nXOk9mlr0tevDjkgUWoAzB","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
"2025-10-27","TD","424018","tXGNFycodPIQTULu1SO9EN","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.52970000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","21.45280000"
"2025-10-23","TD","424018","AJ6gQ6vTgXHs9xd9HWVqk5","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.10250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.12000000"
"2025-10-23","TD","424018","hoxsXkD07wsjGvwYAXOu7g","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.52970000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","21.45280000"
"2025-10-23","TD","424018","5pIrTE7iIxpEt9X1zaaDM2","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.06750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.08500000"
"2025-10-23","TD","424018","aHJxlFKqd69DF5Sw4kCSv2","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.10250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.12000000"
"2025-10-28","TD","424018","fhoXZAmNYM41pyvuGWxMlA","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
"2025-10-23","TD","424018","Ttnf2NscFQ9wPsoNly3EpH","VI","USD","USD","1.000000000","4385280","66.00000000","66.00000000","66.00000000","-1.67010000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.55500000","0.00000000","0.00000000","63.77490000"
"2025-10-27","TD","424018","O2EMSQCmCupdqrG9x2Tj2d","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
"2025-10-27","TD","424018","1rFFlePbE4C8u7Y3ymvzXI","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04957500","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21707500"
"2025-10-23","TD","424018","ci9o89SVSztd3KpeMPpvqL","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04957500","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21707500"
"2025-10-23","TD","424018","0avAah9ZqIXC789jzShfO8","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-29","TD","424018","n0JPL458VxvPdQ42hT8eEo","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.03520000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.20270000"
"2025-10-24","TD","424018","cyygNyAVoicCojP2Ak1F0v","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04957500","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21707500"
"2025-10-29","TD","424018","DiJQ7hNd8GPtkpw7BE388f","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04957500","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21707500"
"2025-10-25","TD","424018","uv1bc6kgN55C7wGcf2IYYN","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-25","TD","424018","sMHpfOXGHyPDqr7ye5wteC","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-25","TD","424018","iy30a8ZffjoimKjsY5jxD6","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.00750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.15750000"
"2025-10-25","TD","424018","r7LwM6SUKXfVsleBA8oOPS","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-27","TD","424018","GFoUL2JNhtDKNdwyvskUP5","VI","USD","USD","1.000000000","4385280","10.00000000","10.00000000","10.00000000","-0.41050000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","9.40450000"
"2025-10-27","TD","424018","kHH8IRnm862RhHyhha4mG9","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
"2025-10-23","TD","424018","w5iCXAdXwwI5dNRndpkHhS","VI","USD","USD","1.000000000","4385280","32.00000000","32.00000000","32.00000000","-0.75070000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","31.06430000"
"2025-10-28","TD","424018","KzxEXNP5ubMRg4UEwm8jSh","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04957500","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21707500"
"2025-10-24","TD","424018","wEFXGJAbw9uFwkwAcwj81","VI","USD","USD","1.000000000","4385280","20.00000000","20.00000000","20.00000000","-0.52190000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","19.29310000"
"2025-10-27","TD","424018","ulP62DxOfsLtFkZZzxtXNj","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.52970000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","21.45280000"
"2025-10-24","TD","424018","eeTUbXAJ0xG8SZfc068m97","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
"2025-10-23","TD","424018","NwHiFFZamT54VcvBM54fhT","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
"2025-10-25","TD","424018","aKKSlaKrZkt1cX8SldZJjX","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-27","TD","424018","cnEYuniDLiuEkWAacfLxO1","VI","USD","USD","1.000000000","4385280","10.00000000","10.00000000","10.00000000","-0.36150000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","9.62100000"
"2025-10-23","TD","424018","I3xhsWL08KyLS33iA7CpXc","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
"2025-10-24","TD","424018","zPDlQMdlvpzXUKikb7TeP6","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.10250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.12000000"
"2025-10-25","TD","424018","kvPoSJ4dxlvHQ106nFwaNi","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-27","TD","424018","fzTkhQ1mQ5Rmqp0FP8ABOC","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.52970000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","21.45280000"
"2025-10-23","TD","424018","FoSaYB1c4xs5Ylzsk7rqqO","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04957500","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21707500"
"2025-10-27","TD","424018","k8PvXPXGojQqrhclJCWa1q","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.52970000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","21.45280000"
"2025-10-23","TD","424018","DU0kQjNBrmbJ1AyKtpSaT2","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04900000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21650000"
"2025-10-24","TD","424018","Y8fsCN22pPa1EoPz3Wn8F4","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.03520000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.20270000"
"2025-10-23","TD","424018","RsNo5mIwFpPpqwkc1DVVLW","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.52970000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","21.45280000"
"2025-10-27","TD","424018","U4yYyGV8JzyIlJxFRkhUGJ","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.52970000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","21.45280000"
"2025-10-23","TD","424018","RLLSlR8rvhavJcu4LVABWH","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-28","TD","424018","Iz7In2da2jSPc448eCqfym","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.06750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.08500000"
"2025-10-28","TD","424018","HhfmHGk1VqEbixUot0t0w2","VI","USD","USD","1.000000000","4385280","-10.00000000","-10.00000000","-10.00000000","0.13050000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-10.03700000"
"2025-10-23","TD","424018","zshgUx2gLzoB4tW5W8mahY","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.06750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","-0.08500000"
"2025-10-24","TD","424018","gzxL1NRJiYW8R4ZGVdj498","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-25","TD","424018","SShe84twplFsLfhwYy4qtc","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-23","TD","424018","4zHZn7xJLd35B7oZC3wtZe","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
"2025-10-27","TD","424018","7luVGrBepVc2HhINNl6MXd","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04957500","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21707500"
"2025-10-27","TD","424018","hYzG9BR7tAYzPWdUm5K1E7","VI","USD","USD","1.000000000","4385280","10.00000000","10.00000000","10.00000000","-0.41050000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","9.40450000"
"2025-10-24","TD","424018","Z1mf1PeSoVwx13RJBBg2xz","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-26","TD","424018","fzTkhQ1mQ5Rmqp0FP8ABOC","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-28","TD","424018","i3S1iaOnCfcYuUXZBs8Z28","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
"2025-10-23","TD","424018","2Q4oqS2uUWXaiB54dsgyoA","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04957500","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21707500"
"2025-10-28","TD","424018","2fRrR8VeY96LNhDIoT8ZNp","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04957500","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21707500"
"2025-10-26","TD","424018","iAAHGsAixIV9PS1NViVMI3","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.00750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.15750000"
"2025-10-24","TD","424018","r0hN2qbfHATXvYaOeqWpPT","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
"2025-10-28","TD","424018","YKCnpDUuQJeWzCHLlzQJBS","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
"2025-10-26","TD","424018","k8PvXPXGojQqrhclJCWa1q","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-25","TD","424018","aMweflQhj3Yg67jINWShmA","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.03850000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.31750000","0.00000000","0.00000000","-0.35600000"
"2025-10-24","TD","424018","5Zgs4ZIMXSH0tlhkvcFbM5","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-27","TD","424018","WE5Hl3yGTFApMU58036Ap4","VI","USD","USD","1.000000000","4385280","10.00000000","10.00000000","10.00000000","-0.41050000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","9.40450000"
"2025-10-24","TD","424018","TrZvKUPHClu52ltO87AAz7","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-23","TD","424018","I5EjkarS0etv0qZLLhDizq","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.03520000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.20270000"
"2025-10-23","TD","424018","9gM5FheZ1vnkEFJOsg17IW","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02700000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19450000"
"2025-10-26","TD","424018","cnEYuniDLiuEkWAacfLxO1","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.04900000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21650000"
"2025-10-28","TD","424018","m7GPLGD5UONh0y34tyFKqW","VI","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.03520000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.20270000"
"2025-10-29","TD","424018","bs6lUJjEEstPtZP1kR6udg","VI","USD","USD","1.000000000","4385280","22.00000000","22.00000000","22.00000000","-0.55670000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","21.25830000"
